file,cache_kb,tlb_kb,stride_bytes,average,median,p90,p95,p99,min,max,stddev,pointer_count,unique_pages_touched,page_size_bytes
latency_stride_136_tlb_32768_cache_32768.json,32768,32768,136,50.86185016666654,51.579166666666666,57.41875,61.698125,68.53335416666665,21.608333333333334,91.81041666666667,6.332068026693807,246723,2048,16384
latency_stride_136_tlb_32768_cache_4096.json,4096,32768,136,6.41065083333328,6.683333333333333,7.091666666666667,7.1104166666666675,7.214583333333333,5.708333333333334,9.016666666666667,0.5301093509808956,30840,256,16384
latency_stride_136_tlb_32768_cache_512.json,512,32768,136,4.804296916666645,4.7875,5.858333333333333,5.8625,6.133354166666663,3.083333333333333,7.2375,0.8963154336823688,3855,32,16384
latency_stride_136_tlb_32768_cache_524288.json,524288,32768,136,86.95281541666613,87.31666666666666,90.18958333333333,91.08125,91.91041666666666,80.12708333333333,100.60833333333333,2.725373769196825,3947580,32768,16384
latency_stride_136_tlb_32768_cache_64.json,64,32768,136,0.68019700000002,0.6791666666666667,0.68125,0.68125,0.7041666666666667,0.6729166666666667,1.2708333333333335,0.01983898703660166,481,4,16384
latency_stride_136_tlb_32768_cache_65536.json,65536,32768,136,87.05578449999949,87.46041666666666,90.30416666666666,91.02916666666667,91.96252083333333,76.43333333333334,98.8125,2.697626686616174,493447,4096,16384
latency_stride_136_tlb_32768_cache_8192.json,8192,32768,136,7.1831280000001225,6.987500000000001,7.80625,7.835416666666667,8.010437499999998,6.433333333333334,15.366666666666665,0.5432304970491338,61680,512,16384
latency_stride_136_tlb_4096_cache_1024.json,1024,4096,136,5.375969583333617,5.81875,5.879166666666666,5.933333333333334,6.175,4.71875,7.616666666666667,0.5299303191245707,7710,64,16384
latency_stride_136_tlb_4096_cache_128.json,128,4096,136,0.6805686666666915,0.6791666666666667,0.68125,0.68125,0.6895833333333333,0.6729166666666667,1.6458333333333333,0.02236847127459642,963,8,16384
latency_stride_136_tlb_4096_cache_131072.json,131072,4096,136,35.401127500000044,36.39375,41.87916666666667,42.62916666666667,44.283458333333314,19.541666666666664,69.7375,5.7059433481291855,986895,8192,16384
latency_stride_136_tlb_4096_cache_16384.json,16384,4096,136,10.189086333333316,10.19375,10.89604166666667,11.129166666666666,12.466666666666667,5.829166666666667,27.93333333333333,0.7478204377586288,123361,1024,16384
latency_stride_136_tlb_4096_cache_2048.json,2048,4096,136,4.818654749999895,4.502083333333333,5.4875,5.495833333333334,5.83125,4.1625,6.875,0.4912610026461949,15420,128,16384
latency_stride_136_tlb_4096_cache_256.json,256,4096,136,0.8030624999999842,0.8,0.8145833333333333,0.8208333333333334,0.9208541666666634,0.7145833333333333,2.1083333333333334,0.041872204417582645,1927,16,16384
latency_stride_136_tlb_4096_cache_262144.json,262144,4096,136,34.75429041666669,35.721875,41.05833333333333,41.91458333333333,45.5418958333333,22.0625,73.88125,5.757617296908919,1973790,16384,16384
latency_stride_136_tlb_4096_cache_32.json,32,4096,136,0.6800232500000216,0.6791666666666667,0.68125,0.68125,0.70625,0.6729166666666667,1.2875,0.01743821807078977,240,2,16384
latency_stride_136_tlb_4096_cache_32768.json,32768,4096,136,21.789894583333304,21.658333333333335,24.48125,25.4625,28.210416666666667,8.708333333333332,56.010416666666664,2.4756041504527744,246723,2048,16384
latency_stride_136_tlb_4096_cache_4096.json,4096,4096,136,6.355110250000047,6.127083333333333,7.060416666666667,7.083333333333333,7.195833333333333,5.679166666666666,8.695833333333333,0.5300545279969965,30840,256,16384
latency_stride_136_tlb_4096_cache_512.json,512,4096,136,5.1793760833342395,4.7875,5.85625,5.858333333333333,6.070854166666663,4.6875,7.404166666666667,0.5063392407992064,3855,32,16384
latency_stride_136_tlb_4096_cache_524288.json,524288,4096,136,34.88970758333302,35.87916666666667,41.25208333333333,42.04604166666667,43.787645833333315,20.129166666666666,70.24583333333334,5.661364280374277,3947580,32768,16384
latency_stride_136_tlb_4096_cache_64.json,64,4096,136,0.680087750000019,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.3354166666666667,0.0201561519263479,481,4,16384
latency_stride_136_tlb_4096_cache_65536.json,65536,4096,136,34.03550258333344,34.0,39.62291666666667,41.298125,44.79170833333333,8.291666666666668,65.6625,4.465199214103823,493447,4096,16384
latency_stride_136_tlb_4096_cache_8192.json,8192,4096,136,6.515802083333351,6.133333333333334,7.16875,7.191666666666667,7.347916666666667,5.7125,13.575,0.537486390009233,61680,512,16384
latency_stride_32_tlb_0_cache_1024.json,1024,0,32,5.066275999999394,5.4875,5.55,5.55625,5.81875,4.516666666666667,7.18125,0.4946735108431139,32768,64,16384
latency_stride_32_tlb_0_cache_128.json,128,0,32,0.6892785833333245,0.6875,0.6916666666666667,0.69375,0.70625,0.6791666666666667,2.025,0.027328899959964934,4096,8,16384
latency_stride_32_tlb_0_cache_131072.json,131072,0,32,86.40415175000022,86.24583333333334,87.29583333333333,87.92510416666666,89.62291666666667,83.79166666666666,94.575,0.8409717942582212,4194304,8192,16384
latency_stride_32_tlb_0_cache_16384.json,16384,0,32,10.010656916666681,9.672916666666667,10.625,10.7125,11.304229166666657,8.977083333333333,26.145833333333336,0.6576455716546947,524288,1024,16384
latency_stride_32_tlb_0_cache_2048.json,2048,0,32,5.178825916666626,4.802083333333334,5.727083333333334,5.735416666666667,5.966666666666667,4.533333333333333,7.63125,0.5111127833112126,65536,128,16384
latency_stride_32_tlb_0_cache_256.json,256,0,32,3.880851916666936,4.1875,4.254166666666666,4.260416666666666,4.377083333333333,3.4625,5.570833333333334,0.36764995442381354,8192,16,16384
latency_stride_32_tlb_0_cache_262144.json,262144,0,32,91.3184526666669,91.15,92.00208333333333,92.47302083333332,93.97714583333332,90.21041666666666,100.95625,0.6320161894105081,8388608,16384,16384
latency_stride_32_tlb_0_cache_32.json,32,0,32,0.714285416666628,0.6791666666666667,0.7604166666666667,0.96875,1.2791666666666666,0.6729166666666667,1.6375,0.12123769720490936,1024,2,16384
latency_stride_32_tlb_0_cache_32768.json,32768,0,32,45.64777449999989,45.19375,48.0125,49.452083333333334,53.752270833333306,39.06458333333333,72.31041666666667,2.141344760986302,1048576,2048,16384
latency_stride_32_tlb_0_cache_4096.json,4096,0,32,6.404770250000041,5.979166666666666,7.008333333333333,7.033333333333333,7.2125,5.791666666666666,9.25625,0.518063675101454,131072,256,16384
latency_stride_32_tlb_0_cache_512.json,512,0,32,4.621189999999996,4.239583333333334,5.1625,5.16875,5.475020833333329,4.2125,77.51458333333333,0.6468453979660711,16384,32,16384
latency_stride_32_tlb_0_cache_524288.json,524288,0,32,94.72304999999929,94.36458333333334,96.26041666666666,96.96458333333334,97.91252083333332,93.62083333333334,102.14375,0.9476032221432823,16777216,32768,16384
latency_stride_32_tlb_0_cache_64.json,64,0,32,0.6800004166667152,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.8791666666666669,0.01974981042312064,2048,4,16384
latency_stride_32_tlb_0_cache_65536.json,65536,0,32,75.26245274999975,75.20625,77.28333333333333,78.17927083333332,80.4689583333333,69.48541666666667,98.04375,1.732866744167328,2097152,4096,16384
latency_stride_32_tlb_0_cache_8192.json,8192,0,32,7.1894044166667275,6.85,7.739583333333333,7.79375,8.164583333333333,6.504166666666666,14.020833333333334,0.5457638946212304,262144,512,16384
latency_stride_32_tlb_1024_cache_1024.json,1024,1024,32,4.910972999999625,4.55625,5.5625,5.56875,5.775,4.522916666666666,7.0791666666666675,0.47823107553604266,32768,64,16384
latency_stride_32_tlb_1024_cache_128.json,128,1024,32,0.6899019166666692,0.6875,0.6916666666666667,0.69375,0.725,0.6791666666666667,1.7854166666666669,0.031446124065309916,4096,8,16384
latency_stride_32_tlb_1024_cache_131072.json,131072,1024,32,11.514970916666659,13.195833333333333,15.395833333333334,15.75625,16.4375,5.704166666666667,23.104166666666664,3.6624788138364663,4194304,8192,16384
latency_stride_32_tlb_1024_cache_16384.json,16384,1024,32,5.171157333333331,4.758333333333334,5.929166666666666,6.41875,7.1416666666666675,4.529166666666667,12.577083333333333,0.6624901186791144,524288,1024,16384
latency_stride_32_tlb_1024_cache_2048.json,2048,1024,32,5.098824999999938,5.49375,5.56875,5.575,5.772958333333326,4.516666666666667,7.416666666666667,0.49480423856244155,65536,128,16384
latency_stride_32_tlb_1024_cache_256.json,256,1024,32,3.839443249999932,3.53125,4.26875,4.277083333333334,4.541666666666666,3.3958333333333335,5.622916666666667,0.3647193655332967,8192,16,16384
latency_stride_32_tlb_1024_cache_262144.json,262144,1024,32,11.402479166666652,12.98125,15.345833333333335,15.900104166666665,17.108333333333334,4.75625,22.016666666666666,3.7096613129500486,8388608,16384,16384
latency_stride_32_tlb_1024_cache_32.json,32,1024,32,0.6803887500000289,0.6791666666666667,0.68125,0.68125,0.70625,0.6729166666666667,1.2,0.018081191480077224,1024,2,16384
latency_stride_32_tlb_1024_cache_32768.json,32768,1024,32,8.18932699999998,7.5791666666666675,11.266875000000006,12.595937499999998,14.43752083333333,5.54375,18.239583333333336,2.277705451894369,1048576,2048,16384
latency_stride_32_tlb_1024_cache_4096.json,4096,1024,32,4.888817416666715,4.577083333333333,5.570833333333334,5.589583333333334,5.75,4.516666666666667,6.533333333333333,0.4637404814736945,131072,256,16384
latency_stride_32_tlb_1024_cache_512.json,512,1024,32,4.722798499999695,5.110416666666667,5.170833333333333,5.235416666666667,5.472916666666666,4.214583333333334,6.697916666666667,0.4613016823116328,16384,32,16384
latency_stride_32_tlb_1024_cache_524288.json,524288,1024,32,10.587820416666618,12.244791666666668,14.495833333333334,14.96677083333333,16.05625,4.772916666666666,20.364583333333336,3.694204051466933,16777216,32768,16384
latency_stride_32_tlb_1024_cache_64.json,64,1024,32,0.6800979166666948,0.6791666666666667,0.68125,0.68125,0.6895833333333333,0.6729166666666667,1.7479166666666668,0.019257579766054612,2048,4,16384
latency_stride_32_tlb_1024_cache_65536.json,65536,1024,32,10.535373499999944,12.09375,14.427291666666672,14.95625,16.35627083333333,4.629166666666666,20.80625,3.6818735769755024,2097152,4096,16384
latency_stride_32_tlb_1024_cache_8192.json,8192,1024,32,5.097582416666694,5.4875,5.595833333333333,5.633333333333334,5.81875,4.5125,9.939583333333333,0.4992113057223373,262144,512,16384
latency_stride_32_tlb_16384_cache_1024.json,1024,16384,32,4.989370083333272,4.545833333333333,5.541666666666666,5.585416666666666,5.825,4.495833333333334,6.914583333333333,0.4939446301262016,32768,64,16384
latency_stride_32_tlb_16384_cache_128.json,128,16384,32,0.7071475833333132,0.7041666666666667,0.7208333333333333,0.7270833333333333,0.7395833333333333,0.68125,1.85625,0.03250246737245531,4096,8,16384
latency_stride_32_tlb_16384_cache_131072.json,131072,16384,32,29.15063041666667,22.365625,58.87520833333334,70.22749999999996,80.96672916666665,8.920833333333333,86.86458333333334,19.22904753001284,4194304,8192,16384
latency_stride_32_tlb_16384_cache_16384.json,16384,16384,32,14.759333416666765,10.7875,16.38979166666667,41.321458333333325,80.25093749999985,8.697916666666668,501.3708333333333,15.59883231980543,524288,1024,16384
